short_window,long_window,total_return,cagr,mdd,sharpe,win_rate,total_trades,profit_factor
7,105,2091.2527532000527,48.22475535094808,-53.682850877024414,1.174886917899185,52.24159402241594,1606,1.2977153113392816
7,110,2249.4463053103027,49.54784519090438,-54.260364782157346,1.1938141991770337,52.48271527341295,1591,1.304160548963167
7,115,2611.046730280618,52.30221152638186,-51.153188790696824,1.2384523731383787,52.62160454832596,1583,1.3182934912016124
7,120,2741.311985440262,53.21618258838461,-52.07061013953426,1.2567193784619228,52.528445006321114,1582,1.3246137700572136
8,10,437.00861810626463,23.897646082939538,-65.4883603383897,0.7275945560639695,45.720984759671744,1706,1.1712611407163467
8,15,741.6193305704453,31.201905689362807,-63.36912481365854,0.8836934768576594,48.645320197044335,1624,1.212236577214529
8,20,2064.995013465883,47.99712368779583,-57.94071980151278,1.188627283826638,50.404480398257625,1607,1.2933039993844428
8,25,1452.1970570780488,41.850259879756614,-69.6375357658922,1.0730913024464468,50.59936908517351,1585,1.262765230924103
8,30,2314.5629614919935,50.069976025885964,-48.42445176614636,1.2257444038330445,51.91434133679429,1541,1.3088195614621276
8,35,3100.786830689065,55.56093094939154,-47.435153460656835,1.3156786088253276,52.27272727272727,1540,1.3328819386715829
8,40,3039.9759183475476,55.18098785437064,-47.63363016350154,1.3072165662796675,52.210663198959686,1538,1.3302781166520121
8,45,3342.797721279365,57.01317674395787,-49.679972827105686,1.3403072760927157,52.21122112211221,1515,1.342871394260193
8,50,2315.2597800681765,50.075496621371094,-49.777008507185215,1.227866924866058,51.95493704440026,1509,1.3114301857986714
8,55,3559.0326259624526,58.237254119223955,-41.82576966451191,1.3763194457002508,52.298467688207865,1501,1.3569759811928155
8,60,2665.5696182750676,52.68932120475973,-49.42078671943665,1.281407404116669,52.38718116415958,1529,1.3254122221471898
8,65,3186.640989938308,56.08675839904147,-43.25798177691675,1.3311553537748777,52.39637305699482,1544,1.3387979894994446
8,70,3513.945610260028,57.98733130318148,-41.19331884837996,1.3602280440278698,52.75080906148867,1545,1.3475259787288183
8,75,3078.316430796262,55.42127672515002,-49.307095762931894,1.311352766510061,52.55754475703325,1564,1.32982614533702
8,80,1928.856467242258,46.776806113353196,-50.37126636613096,1.1402442486925035,52.32632249840663,1569,1.2909873224298969
8,85,1749.36279952007,45.053674862370926,-50.16291591864872,1.1122554869400023,52.179406190777,1583,1.28152108701548
8,90,1798.4019078175934,45.538454173685075,-52.04923838524715,1.1204833189280148,52.28267667292058,1599,1.283300395756562
8,95,1672.9989365918595,44.275964477192666,-53.99446830267358,1.097082283986198,52.351485148514854,1616,1.274145143353528
8,100,1517.5911487434391,42.59849575427164,-53.970271937774626,1.071701810533618,52.03955500618047,1618,1.268388329290502
8,105,1753.4574088180327,45.09457884323407,-53.25075766533749,1.120166545945232,52.04968944099379,1610,1.2808898858119786
8,110,1917.02831851696,46.66743675245779,-54.26036478215737,1.1469330431422653,52.38693467336684,1592,1.289940094263311
8,115,2314.0930763234105,50.06625254192292,-50.7278578725324,1.196854199988212,52.48897290485193,1587,1.3062056152792254
8,120,2393.7191909762782,50.68838520868202,-52.07061013953434,1.2168702724328144,52.528445006321114,1582,1.312517327360987
9,10,586.5920571636709,27.840406305080776,-64.05476468884424,0.8064387411549439,44.538288288288285,1776,1.1896731328994248
9,15,1512.7381356974934,42.543883217182945,-58.36524994716593,1.0923703816825896,49.29143561306223,1623,1.268482371106585
9,20,2230.8741265873623,49.39661252294698,-58.032470110024356,1.2129318944077119,50.559701492537314,1608,1.3007011658845902
9,25,1921.7637462270216,46.71129003735588,-63.620363515042676,1.1570780676037344,50.76142131979695,1576,1.2866536128716113
9,30,3391.0433877588025,57.2919868000523,-40.97275121482039,1.3392420225413613,52.064516129032256,1550,1.3406172798248235
9,35,3016.1574650315006,55.03041974956551,-41.22359863451057,1.3162452264648494,52.331606217616574,1544,1.3295020111326559
9,40,2299.7774289057315,49.95250766112338,-50.36454168839452,1.2239438137199594,52.01298701298701,1540,1.3055212402972898
9,45,2975.42041137331,54.770557722241485,-48.33028314921748,1.307300162475062,52.26824457593688,1521,1.3314280028413987
9,50,2390.647135177935,50.664706367211345,-46.30258304011065,1.2378105064886344,51.78571428571429,1512,1.3130025399545158
9,55,3329.226970539414,56.93413762540105,-45.697241522818906,1.3572384415657273,52.26969292389854,1498,1.351193409036732
9,60,2566.395563608187,51.98009784345612,-44.14071660403569,1.2761487854884843,52.362204724409445,1524,1.3237377076033319
9,65,2913.8944852670907,54.372332167128576,-40.762387690527326,1.3030812669533085,52.504879635653865,1537,1.3300087268384355
9,70,2549.7667343581675,51.85893373316783,-45.17664150098856,1.2612094661527777,52.50162443144899,1539,1.3181538385276068
9,75,2286.296147411423,49.84484965436338,-48.266022215233036,1.2255138035994009,52.41157556270096,1555,1.3056461865220825
9,80,1738.349807510589,44.94326482944564,-53.40420445459698,1.1131399426170263,52.65855221012171,1561,1.283603646208597
9,85,1460.5549701886484,41.94740674083708,-55.56698672970409,1.0625041386547327,52.0253164556962,1580,1.2673672934817481
9,90,1595.9214546448563,43.46076403054629,-53.296726713941325,1.0850931875116308,52.255639097744364,1596,1.273008966990119
9,95,1739.1877751685374,44.951686076225926,-54.33365307679158,1.1092955853209072,52.7001862197393,1611,1.2786209702412996
9,100,1354.8718018637935,40.68407272625394,-53.87740192176377,1.0374588729181107,52.012383900928796,1615,1.258451686813222
9,105,1813.2786496895083,45.68335904979322,-53.58507219898845,1.1245531895409127,51.955307262569825,1611,1.2830240723671158
